protocol,target,source,method,model,r2,rmse,mae,mape,eligible_for_main_result,eligibility_class,eligibility_reason,selected_publication_main
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q95,-1.562270846665354,80.6723400732829,45.591841176470574,130.04319622295506,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q96,-1.6086393045861596,81.39901581338998,53.109512941176455,154.97578447089904,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q95,-1.622180888221132,81.61001562312892,58.07419117647057,163.0039800536536,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q95,-1.8606568299606017,85.24030955213175,55.423432352941205,165.38130693999972,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q96,-1.8738141469539584,85.4361119849969,67.58924705882349,206.20970815212596,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q97,-1.897317494516164,85.78476808841538,76.5419088235293,243.874066104302,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q96,-1.9471808092247305,86.51980410122826,48.196261176470585,138.14394122791757,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,LastTrainYearQ97,-1.981769589395903,87.0260311242291,83.34635294117645,264.1596558303615,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN12_Q95,-2.1649499539936423,89.65934476365491,56.25212058823527,169.7024216814596,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q97,-2.2419106529259,90.74290070685812,61.0054758823529,182.3203748009705,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,TrainQ97,-2.301210968362963,91.56906440022384,88.2032647058823,281.0107052603843,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q97,-2.370140575429142,92.52011105994464,50.80068117647059,146.24468623288004,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,LastTrainYearQ98,-2.598697957814519,95.60593119706964,92.43105882352936,295.67903178303953,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q97,-2.620724885384307,95.89807745560633,61.34296176470588,167.58347384344583,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN12_Q96,-2.730112479381971,97.33591170614729,60.920837647058775,184.94047094084647,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q96,-2.7394273999336063,97.45737063693691,65.41594588235286,197.72016052367627,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q97,-2.8263016832520917,98.58293449471876,78.54000000000003,246.4140230203763,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q95,-3.0276554121806702,101.1435728338965,61.54672941176469,162.95409312676605,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q96,-3.033460090157828,101.21643091471326,69.98996470588229,199.18341946138383,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q95,-3.1904634191523247,103.1675611443904,58.40326911764699,157.09668089718087,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,Recent3YearQ97,-3.232832811676581,103.68780829830426,100.98164705882355,324.5860353840072,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,LastTrainYearQ99,-3.299098704831205,104.4962836606277,101.85129411764711,327.45650728322937,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN12_Q97,-3.382094967367646,105.50013849459474,65.60590176470589,200.23094822724943,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q95,-3.502567599726814,106.94051176073272,54.95066911764704,139.161069946938,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q97,-3.63058518607378,108.45012980806528,82.47036176470591,228.8346564705629,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q96,-3.8496114856921873,110.98533849573296,64.62490352941177,179.08694267321837,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q96,-3.9372706042041914,111.98390367006904,58.05001176470587,148.2689678669109,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q97,-3.955823270600264,112.19410603632294,75.74487117647058,230.8697387183016,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q96,-4.272466487542635,115.72283142996628,68.50313647058826,181.43908884913736,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,TrainQ98,-4.400159130967912,117.1157802212434,115.1949176470588,371.5002328226377,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q97,-4.739946581248788,120.74413996663743,75.34127647058817,216.9163532686057,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q97,-4.81187979461254,121.49836923111845,64.86170588235298,168.90836591623253,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q97,-4.819398249559149,121.5769311431654,81.94221764705878,233.02220748893,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q95,-5.107712536567995,124.55220814365734,66.05728970588231,170.96232712934926,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q95,-5.326521545827927,126.76361999239438,64.05091470588232,152.05684929720934,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,Recent3YearQ98,-5.59367686077928,129.4124225114967,127.88047058823535,413.3718436954488,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q96,-6.10028066576906,134.2919237650567,72.41458588235292,183.3712957243565,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q96,-6.109535259841678,134.37941414663536,74.28430588235291,198.8311531538117,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q97,-6.176023918541615,135.00631269593512,86.59105588235282,245.31905053677752,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q97,-6.738876914951656,140.20099855531365,84.12562941176473,228.62512371609407,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q97,-7.419056593582207,146.23248208831214,84.2784794117647,229.2078212806284,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,Recent3YearQ99,-13.431874516163669,191.4579961559685,189.53694117647063,616.8833308361955,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,D,conservative_baseline,guardrail_baseline,TrainQ99,-20.31063236777173,232.65388319536083,229.46531764705884,748.6762018377267,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,E,local_analog_memory,local_analog_memory_ml,NGBoost,0.536801423697371,16.561832404176638,9.42416889723917,27.800927349932387,True,public_result,Local historical analog model evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,quantile_risk_gate,quantile_regression,QuantileP90,0.5034663904128268,17.14743253602895,10.78148372828819,35.07285965986677,True,public_result,Risk-gated quantile model evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,external_public_covariates,external_covariates,ExtraTrees,0.4887473616375763,17.399731984607786,8.888919012571323,24.2218863321408,True,public_result,Uses measured or public covariates and does not tune on 2022-2026 target values.,False
temporal_2022_2026,E,spatial_distribution_features,spatial_distribution_features,ExtraTrees,0.4521726727229865,18.011364854837716,8.773764733959245,21.862092023324056,True,public_result,Target-specific spatial distribution features evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,distributional_robust,distributional_robust,ExtraTrees_yj,0.4123916097863239,18.6538625229028,9.677261082251924,24.308547891454733,True,public_result,Distributional transformation and robust-loss model evaluated as a predefined candidate family.,False
temporal_2022_2026,E,causal_history_memory,causal_history_ml,LightGBM,0.3881327261683803,19.03502231265861,9.969631463369382,23.885945142091657,True,public_result,Historical memory model evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,arima_lstm_temporal,hybrid_spatiotemporal_sequence,LightGBM,0.3845840402154145,19.0901418292995,9.70612039570695,23.745840397883164,True,public_result,Temporal sequence baseline evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,spatiotemporal_innovation,spatial_zone_features,PLSR,0.3526977686259215,19.57845105247285,9.860954166406252,25.0172769755162,True,public_result,Predefined spatiotemporal feature/model family evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,multi_evidence_fusion,multi_evidence_fusion,RidgeStackTop12Clipped,0.261732206431167,20.908926651347365,9.82652078375368,23.824523260453308,True,public_result,Validation-defined multi-evidence fusion retained as a candidate when weights are not fitted on 2022-2026.,False
temporal_2022_2026,E,publication_validation_fusion,publication_validation_fusion,Top12InvRMSEMean,0.1916801034407617,21.87844301471948,10.218680548353818,23.99560403519424,True,public_result,Fusion members and weights are fixed from 2019-2020 validation before 2022-2026 testing.,False
temporal_2022_2026,E,yearwise_validation_selected_publication,temporal_weighted,CatBoost,0.0997306046034616,23.089313520284872,10.973073966332256,26.462697338031443,True,public_sensitivity,Model selection uses predefined 2019 and 2020 validation-year rules.,False
temporal_2022_2026,E,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,-0.0021594606204546,24.360892365986228,11.020923887987706,23.36982394294456,True,public_result,Calibration is selected from 2019-2020 validation and then fixed for 2022-2026 testing.,False
temporal_2022_2026,E,multitask_latent,multitask_latent_pca,Latent_Ridge,-0.0360873087739543,24.76982592976224,11.075252327169334,25.94123647996552,True,public_result,Latent pollution-factor model evaluated without 2022-2026 target-value selection.,False
temporal_2022_2026,E,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid3_Q60,-0.0394952851546472,24.81052987377833,11.063029411764706,25.07020867098324,True,public_sensitivity,Spatial quantile parameters are selected by yearwise 2019 and 2020 validation stability.,False
temporal_2022_2026,E,distribution_guided_spatial_quantile,knn_spatial_quantile,KNN20_Q55,-0.0801035837881753,25.2905038191506,11.073588235294118,24.242351447599493,True,public_result,Distribution rule is fixed from training-period distribution diagnostics.,False
temporal_2022_2026,E,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,-0.0910266932897558,25.418063815858567,11.208911764705883,24.498472064938028,True,public_baseline,"Predefined recent median baseline; useful as a guardrail, not an optimized main model.",False
temporal_2022_2026,E,spatial_quantile_validated,knn_spatial_quantile,KNN5_Q60,-0.1090742850997585,25.62743233704806,11.776281176470588,26.484244896396948,True,public_sensitivity,Spatial quantile parameters are selected from 2019-2020 validation; suitable as sensitivity analysis.,False
temporal_2022_2026,E,nnls_stack_exploration,strict_validation_linear_stack,Linear_legacy_top20,0.8959186717401739,7.850750771938559,6.010172947720943,18.59013657485564,False,same_test_set_fit_upper_bound,Stacking weights are fitted and evaluated on the same 2022-2026 target set.,False
temporal_2022_2026,E,external_geo_terrain_covariates,external_geo_terrain,HistGBR_raw,0.6366777251281004,14.667996240763236,8.751841565850977,26.94560675418709,False,unknown_source,Source is not classified; keep out of publication main results until reviewed.,True
temporal_2022_2026,E,spatial_model_blend_exploration,strict_validation_exploratory_blend,blend_w0.60,0.6201477528476196,14.997957810306234,8.74257686117501,26.212132372141784,False,test_selected_oracle,Blend weights are selected against 2022-2026 target performance.,False
temporal_2022_2026,E,validation_transfer_test_selected_exploration,validation_transfer_calibration,robust_iqr_scale_shift,0.6192288136100947,15.01608839476024,9.839276511063138,27.75766820788649,False,test_selected_oracle,Transfer-calibration form is selected by 2022-2026 target performance.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q75,0.5757802979708035,15.84966892413548,9.417329411764708,27.647427321407463,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,temporal_calibration_exploration,temporal_validation_calibration,causal_history:XGBoost:MeanStdMapped,0.5733696164245328,15.894638991225206,9.27238485907093,23.42475585714265,False,test_selected_oracle,Best row is selected by 2022-2026 target performance; use only as exploration upper bound.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q75,0.5709763977819324,15.939157795670823,9.01529411764706,26.622780001418565,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q75,0.4793920635915482,17.558207203637917,10.137205882352944,31.029551491714933,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN5_Q85,0.4687203710291345,17.73725295181203,10.702471764705884,34.05208261689496,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q60,0.4122450792896089,18.656188212430937,9.322617647058824,22.886370317621125,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q60,0.4070411446062978,18.73859639873997,9.733667058823531,24.209845783420132,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q85,0.3500721750718879,19.61811801979126,11.807618235294118,33.42322074127439,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q60,0.3489961892415524,19.634350658835597,10.058323529411766,26.30612614976388,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN5_Q90,0.2850886315867781,20.575522812297827,12.926716470588236,38.65013471252331,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q85,0.2628931469903341,20.892480335008237,12.518628235294116,35.47343528102465,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q55,0.2160585177522356,21.5459972691804,10.081176470588234,23.09841515982376,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q90,0.2134442205489907,21.581893289035005,13.161475294117652,38.69071765299804,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q90,0.2128288029551156,21.59033469916628,12.528555294117648,52.4949965748824,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q55,0.2083658442630336,21.65145265012217,10.44627470588235,24.169145473750987,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q95,0.1997102823857615,21.76949708087932,15.780014705882346,51.853791919736494,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q85,0.1906820508508147,21.891945775602707,13.025196470588233,38.1297007920266,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q96,0.1814706090942962,22.016177436469714,16.83026470588235,56.41431659715423,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q95,0.1640932507703036,22.24865150771535,17.16220588235294,55.94056419388076,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q85,0.1485520030287824,22.454523406452115,12.111034705882354,34.12192825678076,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q95,0.1474582336706167,22.46894130827497,16.630882352941164,56.97439803452615,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q55,0.1426311779056523,22.5324606264463,10.751617647058824,26.13998380723649,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q90,0.1402683354429056,22.56348812713219,13.48104411764706,39.89384960048453,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q85,0.1335609108225289,22.651334639291708,12.530588235294116,34.510427619885405,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q90,0.1298489708439782,22.699803444057032,13.232452941176474,38.497638458476935,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q85,0.1136363362929595,22.910298599358427,12.78379411764706,35.795917742462166,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q96,0.1047187878783449,23.02525841114492,15.766276470588236,47.95920017417851,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q90,0.1033155421847255,23.04329600851508,13.528490588235298,38.37167668231714,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q95,0.0953106546743823,23.14592360637944,15.168652941176466,45.077508697174665,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q90,0.0917600347001326,23.191299348881078,13.945447058823529,41.21930972957608,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q90,0.0577800498808153,23.6211439013131,13.817509411764709,38.70356918239222,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q97,0.0540233226283386,23.668187014149705,16.88795588235294,53.73483025860912,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q85,0.0489092070882731,23.732077960552243,12.531538235294116,33.364053116703104,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q90,0.0439982022737588,23.79326995524179,13.676997647058824,37.958805983450965,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q95,0.0421811123282918,23.81587137035127,15.24178529411764,46.86928487945383,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q90,0.0418921194842183,23.81946395837236,13.492038235294116,37.13448642669617,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q85,0.0369849124821556,23.880384945275758,12.53071470588235,32.9574526078507,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q85,0.0360286573358274,23.89223838103594,12.424211176470587,32.710508279594904,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q90,0.0329076666117094,23.930884341221933,13.730000000000004,37.47874666908336,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q75,0.0274675582760822,23.998098210011413,11.41150294117647,27.917644612731277,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q95,0.025385025094098,24.023778643797403,16.43022647058823,48.862896519516106,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q75,0.0245795685723663,24.03370364671124,11.16875,27.264751609767103,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q75,0.0227205677673715,24.05659501005787,11.252720588235292,27.219705013765765,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q85,0.0171914144795953,24.12455151820529,12.65262117647059,33.24098029327344,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q75,0.0160420892543968,24.138653376172417,11.42459117647059,27.75711576579536,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q85,0.0052177135317201,24.271063098455333,13.001545882352945,34.62770876230399,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,E,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q75,0.0015768307860763,24.315438328759488,11.641355882352942,29.159560780938303,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
